src_ip,dst_ip,dst_port,bytes_sent,bytes_received,login_attempts,process_name,duration_sec,label
10.0.0.37,10.0.0.55,443,1861.2278718422242,4495.701984187377,1,svchost.exe,31.82801712730741,normal
10.0.0.17,10.0.0.53,53,2796.334999141442,3955.163686096929,2,explorer.exe,44.76190099729804,normal
10.0.0.43,10.0.0.51,443,2056.5702285265115,4229.18119727131,1,explorer.exe,22.992833394592402,normal
10.0.0.21,10.0.0.54,80,2144.364001504918,3995.709436505747,1,explorer.exe,28.024054312776407,normal
10.0.0.45,10.0.0.52,80,2461.754308023684,4827.154325185889,1,chrome.exe,51.692707351256836,normal
10.0.0.17,10.0.0.54,443,1797.8190036549886,6267.960487103089,1,explorer.exe,29.025147740229414,normal
10.0.0.46,10.0.0.51,3389,1992.8648235253058,5624.9035946540425,1,teams.exe,32.8361720550501,normal
10.0.0.23,10.0.0.53,53,2892.3875195925475,6106.710424287317,1,svchost.exe,22.80966404037507,normal
10.0.0.14,10.0.0.58,443,1930.9588326692592,5193.406367189717,1,chrome.exe,19.95273772354545,normal
10.0.0.44,10.0.0.55,443,2268.145454758595,6672.265904097528,1,svchost.exe,27.45100384511155,normal
10.0.0.44,10.0.0.56,443,2200.1179277633873,5633.225310115094,1,explorer.exe,15.703853260805387,normal
10.0.0.38,10.0.0.52,53,1719.61954651007,4279.029891530104,2,explorer.exe,37.09137145511337,normal
10.0.0.22,10.0.0.51,80,1918.9380122600708,4165.815151267376,1,svchost.exe,32.313623243412906,normal
10.0.0.9,10.0.0.51,53,2486.863115426184,6575.875809501969,1,outlook.exe,26.390806770067158,normal
10.0.0.26,10.0.0.56,443,1758.586204596541,4533.425928797224,1,teams.exe,52.79845482974514,normal
10.0.0.35,10.0.0.53,53,2573.0150720710326,6040.95417379779,2,outlook.exe,27.03398391977128,normal
10.0.0.27,10.0.0.53,80,2520.030909951288,6083.145212660735,1,chrome.exe,32.247421195821744,normal
10.0.0.5,10.0.0.59,443,1549.704823731969,4449.412932999294,1,teams.exe,10.616089387377848,normal
10.0.0.20,10.0.0.58,80,2153.838326700557,6530.334564354411,1,teams.exe,32.415548684763955,normal
10.0.0.24,10.0.0.51,53,2139.5419291725925,6201.931669539543,1,explorer.exe,11.833398964808953,normal
10.0.0.3,10.0.0.54,443,2042.2592379076636,5053.059312932619,2,svchost.exe,10.594484152963503,normal
10.0.0.9,10.0.0.56,22,2551.608786026829,5577.07218383514,1,svchost.exe,29.67114300797206,normal
10.0.0.23,10.0.0.53,53,1188.308735029378,6166.528336221003,1,outlook.exe,22.365763671437698,normal
10.0.0.24,10.0.0.56,80,1959.541331168656,4500.861048529634,2,outlook.exe,33.88200613551957,normal
10.0.0.25,10.0.0.53,80,1294.471584466959,5044.0625674066,2,chrome.exe,18.55646791654558,normal
10.0.0.3,10.0.0.57,443,2289.673379878388,7710.331644334893,2,outlook.exe,22.853242102159285,normal
10.0.0.42,10.0.0.54,53,1675.0865572512819,5092.376791639925,1,teams.exe,42.46361215877223,normal
10.0.0.42,10.0.0.57,80,1701.1661583725713,4822.508116225717,1,chrome.exe,17.811816667823443,normal
10.0.0.4,10.0.0.56,53,1924.6929926850335,4886.187461586242,1,teams.exe,40.20979605147626,normal
10.0.0.8,10.0.0.55,443,2548.6500937718542,3569.168798375328,2,chrome.exe,27.397924986410583,normal
10.0.0.2,10.0.0.55,80,1707.7723540747809,4530.235535662863,1,chrome.exe,25.477291608064434,normal
10.0.0.35,10.0.0.53,80,2018.3914165871174,4687.928067947267,1,outlook.exe,19.87845961677721,normal
10.0.0.6,10.0.0.51,80,1684.987510233053,4189.471370178374,1,explorer.exe,45.13241081176713,normal
10.0.0.13,10.0.0.51,80,1769.4151339826906,6037.18140564905,1,outlook.exe,41.74995362251581,normal
198.51.100.23,10.0.0.27,20810,55.84772770739179,1.004198693470525,0,nmap.exe,0.170582148876718,port_scan
10.0.0.14,10.0.0.59,443,1892.9661511360694,6065.376272259603,1,svchost.exe,42.72540632585501,normal
10.0.0.34,10.0.0.53,80,2348.9870150650486,4059.9840678762457,2,svchost.exe,37.41099228266712,normal
10.0.0.3,10.0.0.57,443,1671.3137230026377,4369.154449209143,1,chrome.exe,33.77229586594846,normal
10.0.0.6,10.0.0.57,80,2115.921046067424,4273.258095117981,2,svchost.exe,39.648977191061775,normal
10.0.0.24,10.0.0.58,80,2304.7630226043007,3627.920812730386,1,teams.exe,44.16973973837563,normal
10.0.0.35,10.0.0.56,53,2110.2917688686803,4268.745431187043,1,chrome.exe,31.33655501056247,normal
10.0.0.38,10.0.0.51,443,2170.830115976313,6050.049041553427,1,chrome.exe,43.75054491164709,normal
10.0.0.30,10.0.0.51,80,1860.0033490627602,3333.2365932108023,2,outlook.exe,35.24041437370209,normal
10.0.0.34,10.0.0.58,22,2662.716054547539,4823.866496449022,2,outlook.exe,41.125641020748326,normal
10.0.0.16,10.0.0.51,443,1609.4218109344429,6071.515935581038,2,chrome.exe,17.570666530894314,normal
10.0.0.27,10.0.0.57,443,1824.5752849617627,5491.445510894402,1,chrome.exe,31.86833472760952,normal
10.0.0.19,10.0.0.58,53,2263.4489618328967,5466.431287412317,1,explorer.exe,49.6970267905112,normal
10.0.0.41,10.0.0.52,443,2100.4225465578547,5731.898069234381,1,teams.exe,22.63627247644,normal
10.0.0.48,10.0.0.57,80,1055.1753539519236,6223.855918542593,1,explorer.exe,44.13060843504042,normal
10.0.0.5,10.0.0.55,80,1779.0755363795881,4541.974816985444,2,chrome.exe,37.880704016029604,normal
10.0.0.39,10.0.0.50,443,2180.19669750904,5014.004967371381,2,chrome.exe,17.14912030133474,normal
10.0.0.34,10.0.0.55,22,888.2129160314016,3793.977628591881,1,outlook.exe,24.464746316464446,normal
10.0.0.40,10.0.0.56,443,2588.5924815921694,4839.440390498203,2,teams.exe,45.524475479283126,normal
10.0.0.7,10.0.0.58,80,1867.381229764899,5234.259264456766,1,outlook.exe,32.50856251596398,normal
10.0.0.13,10.0.0.50,80,1149.0488849908322,5851.591045893198,1,explorer.exe,29.801122061478612,normal
10.0.0.7,10.0.0.59,80,2362.0682796572487,4165.728656932035,1,chrome.exe,34.44517543732952,normal
10.0.0.4,10.0.0.57,80,2012.6054337700411,4395.093236071825,2,svchost.exe,29.369770226201098,normal
10.0.0.30,10.0.0.59,80,2191.3267757387457,4898.013345406322,1,chrome.exe,14.456219208763992,normal
10.0.0.29,10.0.0.52,80,2023.0396108165758,4850.638504350359,1,svchost.exe,48.568436628491725,normal
10.0.0.2,10.0.0.51,22,2133.921818933167,4140.386486121546,1,teams.exe,29.318433695655624,normal
10.0.0.10,10.0.0.59,443,2413.5577142828843,4313.461246846231,2,svchost.exe,32.87479675014821,normal
203.0.113.55,10.0.0.10,3389,143.0098624608246,96.1481237229617,42,svchost.exe,2.081111608449416,brute_force
10.0.0.41,10.0.0.53,80,2105.151520110998,5244.957093172004,2,teams.exe,26.332639214829776,normal
10.0.0.48,10.0.0.52,80,2486.8111247139236,4884.002927678466,2,explorer.exe,31.63944944558026,normal
10.0.0.14,10.0.0.56,443,1971.3046484992287,4182.108157861495,1,explorer.exe,42.20429909588865,normal
10.0.0.26,10.0.0.58,3389,2082.1473826852844,5537.412002820381,1,explorer.exe,46.154919438900805,normal
10.0.0.9,10.0.0.54,80,2093.2080848720234,7053.818690086596,1,svchost.exe,18.69955830835635,normal
10.0.0.45,10.0.0.56,53,1631.614932026189,4098.624320102826,1,outlook.exe,26.880135159296785,normal
10.0.0.14,10.0.0.57,443,1617.9066066810767,4773.057533862076,2,chrome.exe,34.0327227741087,normal
10.0.0.14,10.0.0.57,80,1807.5285557949594,5306.450862963341,1,teams.exe,14.697858541774902,normal
10.0.0.37,10.0.0.58,80,1047.662653267268,5703.492148225025,2,chrome.exe,35.69901396442642,normal
10.0.0.48,10.0.0.58,3389,1333.611301260175,3419.396059190831,1,svchost.exe,40.14586253261467,normal
10.0.0.18,10.0.0.58,443,1756.1473135256276,4651.842603182687,1,teams.exe,28.373557102228563,normal
10.0.0.36,10.0.0.55,80,1760.6207142391556,4938.902491994132,1,chrome.exe,26.821694579804557,normal
10.0.0.34,10.0.0.55,443,1892.0197398248838,3710.5194127903123,1,outlook.exe,33.84367716516806,normal
10.0.0.43,10.0.0.51,80,2345.2363430607566,6268.583235647469,1,explorer.exe,28.903741495122844,normal
10.0.0.20,10.0.0.54,443,2424.8059942581067,4649.221794398446,1,teams.exe,37.62808689573295,normal
10.0.0.15,10.0.0.56,443,2332.6844675164148,5143.306305000004,2,chrome.exe,3.998792998010167,normal
10.0.0.23,10.0.0.57,443,904.3730744173595,5853.1653064131915,2,explorer.exe,5.233184439699777,normal
10.0.0.34,10.0.0.50,443,2162.2293021762584,4734.439487481459,1,outlook.exe,19.48468766415305,normal
10.0.0.27,10.0.0.50,80,2086.127193205519,5403.274563037172,1,explorer.exe,25.426429310357094,normal
10.0.0.10,10.0.0.57,443,1481.845376313115,4383.224638480292,1,chrome.exe,27.664484564236183,normal
10.0.0.36,10.0.0.57,443,2961.7228974124764,5434.941038367899,1,svchost.exe,14.357950986530314,normal
10.0.0.36,10.0.0.58,443,2677.786467855174,4636.426705084971,1,outlook.exe,34.808750654459665,normal
10.0.0.16,10.0.0.52,80,1485.0940757290775,5232.094637928537,1,explorer.exe,29.48484665295527,normal
10.0.0.30,10.0.0.55,443,1696.1768273132636,4885.527628201137,1,explorer.exe,19.84233533075839,normal
10.0.0.34,10.0.0.51,443,1484.0223789527827,5738.237230816162,2,teams.exe,24.13587923172088,normal
10.0.0.11,10.0.0.51,443,1484.0168580764102,5310.4727541807515,1,svchost.exe,35.8664957033867,normal
10.0.0.31,10.0.0.50,80,2252.143926692136,5563.787875006915,1,outlook.exe,26.866791271723702,normal
10.0.0.28,10.0.0.58,80,2852.051039029559,6191.260681631833,2,chrome.exe,23.4771515527329,normal
10.0.0.6,10.0.0.53,80,1518.674494040512,5776.936702931516,1,chrome.exe,33.02150237431858,normal
10.0.0.16,10.0.0.58,80,2194.8022620459938,6560.25552953093,2,outlook.exe,21.275619013983224,normal
10.0.0.35,10.0.0.54,443,1746.495670364972,6555.198534147342,1,chrome.exe,26.6562289329868,normal
10.0.0.42,10.0.0.59,80,2543.855213078933,4641.596424487111,2,explorer.exe,26.2694065561799,normal
10.0.0.41,10.0.0.55,80,1687.7447724557114,5972.44399791801,1,outlook.exe,19.253224020168936,normal
10.0.0.35,10.0.0.57,80,1664.2438965097272,4160.472441982342,1,teams.exe,33.057533090340605,normal
10.0.0.45,10.0.0.53,80,2423.441051942457,6336.96907355596,2,chrome.exe,23.87010511066454,normal
10.0.0.49,10.0.0.56,80,2814.8210655563994,4793.015410901631,2,outlook.exe,35.55446182202929,normal
10.0.0.7,10.0.0.56,53,1306.0657247720992,4660.688812861841,1,svchost.exe,35.02488323622102,normal
10.0.0.7,10.0.0.52,443,2214.1710253303627,5461.078032296435,2,svchost.exe,24.742550167319536,normal
10.0.0.27,10.0.0.50,443,2304.452678127316,4319.826523652049,1,outlook.exe,42.99588477665206,normal
10.0.0.6,10.0.0.50,443,1644.2689029581475,5250.628232103302,1,svchost.exe,19.16971095407682,normal
10.0.0.40,10.0.0.59,80,1202.6220209183339,7498.430483721495,1,explorer.exe,31.282245415038226,normal
10.0.0.38,10.0.0.50,443,1748.2151905461412,6897.8872926587055,2,teams.exe,44.157466076601125,normal
10.0.0.15,10.0.0.57,80,1902.1507344265492,5094.527567588469,1,outlook.exe,39.41902961761021,normal
10.0.0.28,10.0.0.54,3389,2199.0241082546313,5333.230534990022,1,chrome.exe,52.04850722078152,normal
10.0.0.41,10.0.0.50,80,1701.512856639463,5001.109944687293,1,teams.exe,23.963127282030026,normal
10.0.0.47,10.0.0.51,443,1785.5760371969634,4942.602536213206,1,outlook.exe,36.18884817865093,normal
10.0.0.16,10.0.0.51,443,2177.834474281615,5446.981717009852,2,explorer.exe,38.673533789188774,normal
10.0.0.29,10.0.0.56,80,2205.275042663808,5391.209327237394,1,explorer.exe,39.16269198929871,normal
10.0.0.17,10.0.0.52,80,1865.6771233451286,3748.800863366322,1,explorer.exe,20.01349309652193,normal
10.0.0.10,10.0.0.56,80,2909.4492661001623,5191.889545021648,1,explorer.exe,51.20840947949119,normal
10.0.0.33,10.0.0.54,80,2446.03379986586,4060.758459317993,2,teams.exe,23.433854685538435,normal
10.0.0.5,10.0.0.55,443,1897.3579902518743,3124.9926125280635,1,explorer.exe,26.46550971250131,normal
10.0.0.33,10.0.0.53,443,2344.582228537168,6342.180131244854,2,teams.exe,49.0186461325099,normal
10.0.0.9,10.0.0.57,443,2009.672035405877,6783.922595201769,2,explorer.exe,30.626544927786576,normal
10.0.0.22,10.0.0.55,80,1000.5555465693751,4099.551538621973,2,teams.exe,29.799728031564758,normal
10.0.0.43,10.0.0.51,80,1012.2561143914313,4001.6932247089453,1,explorer.exe,37.99603785302077,normal
10.0.0.19,10.0.0.52,443,1868.670239841916,3247.622904859003,1,svchost.exe,46.42272281165896,normal
10.0.0.45,10.0.0.53,3389,1685.057723818095,3414.3742932304076,1,explorer.exe,40.72851490620992,normal
10.0.0.4,10.0.0.52,80,2429.7924361717783,4689.609008622435,1,svchost.exe,31.71263525820193,normal
10.0.0.8,10.0.0.58,443,2030.0429973075818,6673.441885622985,1,teams.exe,28.51891020528117,normal
10.0.0.30,10.0.0.57,53,1577.8379814084644,6500.843030280378,1,svchost.exe,28.26778568648235,normal
10.0.0.27,10.0.0.54,80,2257.647160812234,5136.597395588752,1,chrome.exe,48.86721559257553,normal
203.0.113.55,10.0.0.10,3389,166.12720201241652,84.46557815250594,16,svchost.exe,2.084846578985642,brute_force
10.0.0.6,10.0.0.56,80,2006.521687188476,4596.620254031317,1,explorer.exe,7.149798960679384,normal
10.0.0.14,10.0.0.55,80,1683.559862557604,4727.066679774487,2,svchost.exe,31.65945862812315,normal
10.0.0.6,10.0.0.50,3389,1955.9543779854635,5963.925423055571,1,teams.exe,33.72519667091671,normal
10.0.0.15,10.0.0.55,80,2145.7818383409863,5008.788442632072,1,outlook.exe,37.9004320412972,normal
10.0.0.18,10.0.0.59,80,2430.7182628164023,4347.049844167919,1,explorer.exe,29.808395024183582,normal
10.0.0.38,10.0.0.59,443,1960.4663290677217,5479.003143392759,1,outlook.exe,43.75459677668053,normal
10.0.0.41,10.0.0.52,443,2024.6541657601113,5034.887947089409,1,outlook.exe,22.99075367831473,normal
10.0.0.42,10.0.0.53,80,1383.7298443898599,4613.887223913858,1,teams.exe,26.786288981478084,normal
10.0.0.44,185.220.101.7,443,580032.309657553,2766.9825895190984,1,powershell.exe,130.39653081276944,data_exfil
10.0.0.8,10.0.0.50,443,2472.934821842073,5137.661940868046,1,chrome.exe,51.577143044379675,normal
10.0.0.14,10.0.0.57,22,1623.0689431545193,4244.501116866051,1,svchost.exe,10.44744840908428,normal
10.0.0.16,10.0.0.56,3389,1157.6662113868065,6030.659808241559,2,explorer.exe,35.89337284733849,normal
10.0.0.29,10.0.0.52,443,3407.3272222362766,6532.873355636311,1,explorer.exe,26.65910792904769,normal
10.0.0.8,10.0.0.58,53,1878.4694005595668,5301.9609001717645,2,explorer.exe,29.468738612455432,normal
10.0.0.10,10.0.0.51,443,2849.717991504355,6392.038751587092,1,explorer.exe,38.90382095765048,normal
10.0.0.30,10.0.0.56,80,2039.0588676180082,4702.20384377604,1,chrome.exe,10.475668917948418,normal
10.0.0.20,10.0.0.54,80,2259.435590220061,3289.3966455634854,1,svchost.exe,1.0,normal
10.0.0.48,10.0.0.54,443,2154.9473896903173,4516.341362562432,2,outlook.exe,25.454775929815835,normal
10.0.0.10,10.0.0.53,443,1475.1722505450293,5486.309993350222,1,explorer.exe,35.6613830871237,normal
10.0.0.12,10.0.0.52,443,1524.9682512669365,4074.607742357044,1,explorer.exe,42.515288692138995,normal
10.0.0.34,10.0.0.56,80,1947.090621251151,4774.737357508647,1,teams.exe,22.570659037087196,normal
10.0.0.45,10.0.0.57,443,1743.0496866755784,3885.4676849919383,2,explorer.exe,12.803724813344644,normal
10.0.0.25,10.0.0.51,443,2121.4410065751376,6590.403568573639,1,teams.exe,40.95349194398724,normal
10.0.0.17,10.0.0.58,22,1436.2519505234807,7324.698914323418,2,outlook.exe,27.05477909187363,normal
10.0.0.32,10.0.0.55,443,1953.5278966932058,4876.863564647732,1,teams.exe,19.468358508298646,normal
10.0.0.39,10.0.0.55,443,2047.310522334679,6127.7880271116455,2,explorer.exe,30.300138426166246,normal
10.0.0.35,10.0.0.54,80,1630.6512508352187,5648.881925903839,2,outlook.exe,34.514884824749466,normal
10.0.0.38,10.0.0.53,443,2253.5101360676786,4051.047172231322,1,svchost.exe,43.970105549865224,normal
10.0.0.40,10.0.0.51,80,1187.2279832189695,5113.970668127772,1,outlook.exe,24.013518618006636,normal
10.0.0.47,10.0.0.55,443,2689.233677726904,5759.787236953077,2,chrome.exe,46.68478164334009,normal
10.0.0.18,10.0.0.54,80,1893.0624162226804,5485.35990755319,1,chrome.exe,24.230107334078337,normal
10.0.0.39,10.0.0.50,443,2318.6623415115364,4021.692050177502,1,svchost.exe,35.055077575917956,normal
10.0.0.12,10.0.0.53,53,2680.0579500901567,5666.627883456891,1,teams.exe,27.902424692454897,normal
10.0.0.43,10.0.0.52,53,1933.9317055492263,4637.6524424538975,1,chrome.exe,28.447306958962404,normal
10.0.0.10,10.0.0.57,443,1054.9949144085285,4163.019645560413,1,svchost.exe,22.456171406356972,normal
10.0.0.4,10.0.0.52,443,2067.083207997922,6228.8565502005595,1,svchost.exe,35.22296841616591,normal
10.0.0.49,10.0.0.50,53,2121.765102093172,5257.600857398129,1,teams.exe,36.722776969106796,normal
10.0.0.26,10.0.0.53,443,1699.0277790324114,6764.913805550772,1,chrome.exe,24.1365919869994,normal
10.0.0.13,10.0.0.51,80,2180.3239457178975,3829.719293603225,1,teams.exe,35.45389480924674,normal
10.0.0.32,10.0.0.55,3389,630.4298969312636,5817.981544453862,1,teams.exe,43.77274386508468,normal
10.0.0.33,10.0.0.50,80,1849.7670256396482,3597.1338427921455,2,svchost.exe,35.6819431730479,normal
10.0.0.42,10.0.0.59,443,2001.143968071752,4452.592477233127,1,outlook.exe,32.034146733895824,normal
10.0.0.36,10.0.0.52,80,1113.0151919439354,3443.0489132935218,2,chrome.exe,15.48410421450113,normal
10.0.0.10,185.220.101.7,443,662635.0269848127,2516.5530028049207,1,rundll32.exe,113.73422851342121,data_exfil
10.0.0.2,10.0.0.55,80,2253.120494652963,6653.3096371785305,2,teams.exe,30.91739875987282,normal
10.0.0.16,10.0.0.52,3389,1954.0776178325225,4106.48490748072,1,outlook.exe,21.53545508731352,normal
10.0.0.40,10.0.0.57,443,1683.3843016425114,7792.208867909962,1,chrome.exe,21.84423145561821,normal
10.0.0.24,10.0.0.50,443,1597.1001725578976,4666.539306818228,2,explorer.exe,30.072829870504194,normal
10.0.0.2,10.0.0.51,80,2340.6811632876525,6318.197067234025,1,svchost.exe,13.082981774050054,normal
10.0.0.18,10.0.0.59,443,2210.8900371254354,3234.612412970026,1,teams.exe,31.90730726607115,normal
10.0.0.24,10.0.0.54,443,2207.91841814303,4949.199211380466,1,outlook.exe,41.24987106380164,normal
10.0.0.19,10.0.0.50,53,1674.1624389217923,7124.556229829013,1,teams.exe,31.455207430655125,normal
10.0.0.40,10.0.0.52,443,1078.103208259627,5672.293408040402,1,outlook.exe,26.815182011295192,normal
10.0.0.20,10.0.0.50,80,2837.4298364570323,3982.088509522841,1,svchost.exe,29.6250922827518,normal
10.0.0.40,10.0.0.58,80,1926.3973606572013,4328.279210741923,1,chrome.exe,17.37154750231635,normal
10.0.0.28,10.0.0.57,443,950.3218677904872,5588.076675167832,1,svchost.exe,22.36297340821043,normal
10.0.0.49,10.0.0.59,80,1815.5302804842688,2934.6972249593896,2,explorer.exe,20.66561486127007,normal
10.0.0.17,10.0.0.53,80,1695.8867462776204,6368.0793504886005,1,svchost.exe,28.567545543549848,normal
10.0.0.47,10.0.0.51,443,1685.6728474627148,4090.3102115916654,1,chrome.exe,8.303519178154446,normal
10.0.0.22,10.0.0.50,53,1731.1771211100918,5685.290084710968,2,teams.exe,23.14981557064936,normal
10.0.0.33,10.0.0.54,443,1989.9506241151742,3829.0751061925466,1,svchost.exe,29.81361744405661,normal
10.0.0.36,10.0.0.58,80,1354.7192890268907,4932.7225350864655,1,teams.exe,23.305118349978194,normal
10.0.0.18,10.0.0.55,443,2022.7819405709492,4250.584013043027,2,svchost.exe,22.32261981370618,normal
10.0.0.33,10.0.0.57,53,2274.84159314513,6374.611267576554,2,outlook.exe,37.96179894976235,normal
10.0.0.27,10.0.0.59,80,2327.2155135528105,4356.81665797297,1,outlook.exe,27.157117722307945,normal
10.0.0.7,10.0.0.52,443,2147.6162875203017,4166.401717033594,1,outlook.exe,18.247198834037448,normal
203.0.113.55,10.0.0.10,3389,175.56821790523776,92.83316092063923,38,svchost.exe,1.960301809307253,brute_force
10.0.0.24,10.0.0.55,53,1771.1833753311923,3959.801289044527,2,explorer.exe,9.431137365784252,normal
10.0.0.3,10.0.0.55,53,1509.968849079693,4645.793611491212,1,svchost.exe,30.41212775028002,normal
10.0.0.24,10.0.0.56,22,2208.7325449106474,6359.297599364806,1,svchost.exe,16.671920211765013,normal
10.0.0.20,10.0.0.55,443,1935.482942435108,6021.635213827608,1,chrome.exe,26.946113807959076,normal
10.0.0.18,10.0.0.50,80,2276.5745781896044,4202.886433775019,1,chrome.exe,24.606142729184995,normal
10.0.0.15,10.0.0.58,443,1701.7942960155601,4866.996836069937,1,explorer.exe,24.769595703834142,normal
10.0.0.41,10.0.0.54,443,3293.954486765342,5236.142409879101,1,outlook.exe,21.886214991044405,normal
10.0.0.11,10.0.0.59,80,2477.6346186036026,6462.254604034729,2,outlook.exe,17.251943847271235,normal
10.0.0.24,10.0.0.56,80,1871.189757244503,4522.160149296209,2,outlook.exe,25.25065377778752,normal
10.0.0.3,10.0.0.57,443,1793.889627487765,5492.88397185187,1,svchost.exe,31.080121224389984,normal
10.0.0.4,10.0.0.57,80,2145.4736821697425,5614.944639031378,2,chrome.exe,34.28821006012148,normal
10.0.0.18,10.0.0.53,443,2949.3674906776196,4122.382643137094,1,teams.exe,12.59588525943948,normal
10.0.0.30,10.0.0.59,443,2453.9811568135246,5309.726779136002,1,outlook.exe,34.24359439923299,normal
10.0.0.12,10.0.0.57,443,2121.5617292564466,6062.853693033217,2,teams.exe,41.5288804512874,normal
10.0.0.27,10.0.0.55,53,1870.0999296162438,3493.465969809601,1,svchost.exe,26.88575650646455,normal
10.0.0.41,10.0.0.56,80,2764.3739252704545,3933.9678283723197,2,svchost.exe,30.18539945289034,normal
10.0.0.23,10.0.0.54,80,2517.7217082084726,2794.705627244094,1,teams.exe,30.615958553726774,normal
10.0.0.45,10.0.0.52,443,2119.813759119499,6388.664520102482,1,chrome.exe,29.02385121101546,normal
10.0.0.21,10.0.0.52,443,3138.543249026652,6137.381097628914,1,outlook.exe,46.29588617431935,normal
10.0.0.13,10.0.0.53,443,2080.29471658588,5191.124233836392,1,teams.exe,38.34917347426754,normal
10.0.0.26,10.0.0.57,443,1749.9010914520022,6274.440227848903,1,explorer.exe,5.378408766149537,normal
10.0.0.33,10.0.0.55,80,2068.676239703518,6167.741925527779,1,explorer.exe,17.785715015809238,normal
10.0.0.33,10.0.0.59,80,1894.3078850910156,2348.171936955051,1,explorer.exe,35.02210045707008,normal
10.0.0.34,10.0.0.58,80,1478.8642059763758,5125.548586651148,1,outlook.exe,16.957113376972554,normal
10.0.0.41,10.0.0.55,443,1871.5274374391092,5726.794046401804,1,chrome.exe,37.93799459509866,normal
10.0.0.12,10.0.0.52,80,2291.2856594044024,5715.493096769485,2,teams.exe,20.082273539206604,normal
10.0.0.2,10.0.0.56,443,1423.1538593300706,3641.8250785224063,1,outlook.exe,23.256541734037008,normal
10.0.0.27,10.0.0.59,80,1693.2061973186028,4784.2128736717805,1,teams.exe,28.736340019438614,normal
10.0.0.2,10.0.0.53,443,2168.978764116059,4428.816025915814,1,svchost.exe,35.98101779761155,normal
10.0.0.48,10.0.0.57,80,1502.785739100104,2876.0071818743645,1,svchost.exe,36.85124338415306,normal
10.0.0.27,10.0.0.53,443,1738.1343486142891,5741.822294390126,2,svchost.exe,25.93766241633524,normal
10.0.0.46,10.0.0.57,3389,1368.615112150718,4932.769692803869,1,teams.exe,21.125845823031675,normal
10.0.0.24,10.0.0.57,22,1867.1977198569475,4911.455785416987,2,teams.exe,44.57223075065956,normal
10.0.0.23,10.0.0.55,443,1630.4856709883836,4089.675658071716,1,outlook.exe,32.010549873105695,normal
10.0.0.2,10.0.0.53,80,1476.4212156548679,4839.869860402063,1,teams.exe,24.99503150155214,normal
10.0.0.24,10.0.0.57,443,2278.0110484211455,4918.105620427507,2,svchost.exe,46.42666517856348,normal
10.0.0.6,10.0.0.58,80,2974.1713223949064,4856.340470102882,1,outlook.exe,8.386389073746411,normal
10.0.0.13,10.0.0.54,80,2136.210698326805,5386.586229905192,2,chrome.exe,35.47437771415551,normal
10.0.0.20,10.0.0.51,80,2034.1857829838293,5409.68534374655,1,svchost.exe,36.24673353698947,normal
10.0.0.5,10.0.0.52,80,2364.5318225011824,5967.794469003426,2,explorer.exe,44.56789451090507,normal
10.0.0.23,10.0.0.56,443,1596.8115354409751,4363.776287348071,1,svchost.exe,33.957651515251236,normal
10.0.0.17,10.0.0.57,3389,2098.958333671038,4873.48110304605,1,teams.exe,27.426107337150693,normal
10.0.0.19,10.0.0.53,443,2863.1132728178163,5192.651532648025,2,explorer.exe,31.665905796991073,normal
10.0.0.36,10.0.0.57,443,1510.7058050056728,5541.3212940082785,1,svchost.exe,29.356273839859405,normal
10.0.0.6,10.0.0.54,80,2551.9667733509536,5894.232774500935,1,explorer.exe,32.81955198185499,normal
10.0.0.26,10.0.0.56,443,1743.8128796616531,7196.6460549789535,1,explorer.exe,33.286261153761025,normal
10.0.0.35,10.0.0.50,80,1456.972708940957,4178.185171578654,1,explorer.exe,41.073181865159334,normal
10.0.0.36,10.0.0.57,80,1465.37275312246,4348.111417468619,2,teams.exe,33.02895262542931,normal
10.0.0.11,10.0.0.58,53,2415.8083930902017,3206.9236020876106,2,svchost.exe,37.3992076024655,normal
10.0.0.33,10.0.0.58,443,1251.2766656971257,5764.213203338855,2,explorer.exe,33.802395957968294,normal
10.0.0.32,10.0.0.52,53,899.3782632745408,3712.394716346939,2,svchost.exe,26.69762888975753,normal
10.0.0.41,10.0.0.57,443,1779.8703978067997,3872.736207445853,1,svchost.exe,30.52961089914612,normal
10.0.0.12,10.0.0.58,80,2078.987156125726,6163.37605516355,1,outlook.exe,31.598460497127945,normal
10.0.0.48,10.0.0.50,443,2116.924012894799,4613.677524552824,2,explorer.exe,36.27352388544366,normal
10.0.0.26,10.0.0.58,443,1884.4652612711598,5581.781770628362,2,chrome.exe,54.860202462776726,normal
10.0.0.48,10.0.0.54,53,2420.8903873920062,2758.084065491087,1,outlook.exe,23.56602937799624,normal
10.0.0.34,10.0.0.57,53,1960.8846704707412,5360.441676292773,2,outlook.exe,36.127147311965665,normal
10.0.0.32,10.0.0.52,53,2239.680476714711,4006.406996068552,1,svchost.exe,18.177535980115998,normal
10.0.0.29,10.0.0.50,443,1921.1265083842575,4075.9371926589347,2,chrome.exe,19.74724569330299,normal
10.0.0.46,10.0.0.54,443,581.2467793013104,7365.407771999973,2,explorer.exe,31.647765290679295,normal
10.0.0.36,10.0.0.54,443,1812.1831671172322,7560.502959355684,1,svchost.exe,18.755965042597275,normal
10.0.0.4,10.0.0.57,443,2265.5130474471052,5032.143146964561,1,teams.exe,47.32184577177565,normal
10.0.0.14,10.0.0.54,80,1758.1914302222817,4332.66661878352,2,explorer.exe,30.72610834236219,normal
